horse_id,horse_avg_order_3,horse_avg_order_5,horse_avg_last3f_3,horse_avg_last3f_5,horse_win_rate_dist,horse_win_rate_venue,horse_win_rate_surface
2021102618,7.333333333333333,7.0,40.06666666666667,39.5,0.0,0.0,0.0
2021102619,13.0,13.0,38.4,38.4,,,0.0
2021102620,,,,,,,
2021102622,2.6666666666666665,2.6666666666666665,35.2,35.2,0.0,0.0,0.0
2021102625,12.333333333333334,12.333333333333334,38.8,38.8,0.0,0.0,0.0
2021102627,11.0,11.0,39.150000000000006,39.150000000000006,,0.0,0.0
2021102629,6.0,5.2,38.06666666666667,38.24,0.25,0.0,0.2
2021102630,7.0,8.8,40.16666666666666,39.52,0.0,0.0,0.0
2021102631,7.0,5.6,40.03333333333333,39.88,0.1666666666666666,0.0,0.0909090909090909
2021102632,6.666666666666667,6.0,36.2,35.980000000000004,0.0,0.0,0.0
2021102633,3.6666666666666665,3.0,36.0,35.96,0.4,0.0,0.2222222222222222
2021102634,5.333333333333333,5.333333333333333,38.06666666666667,38.06666666666667,0.0,0.0,0.0
2021102637,7.5,7.5,36.85,36.85,0.0,0.0,0.0
2021102638,10.333333333333334,10.333333333333334,36.53333333333333,36.53333333333333,0.0,0.0,0.0
2021102639,5.666666666666667,5.0,37.8,38.12,0.0,1.0,0.1111111111111111
2021102641,10.666666666666666,8.25,41.06666666666667,40.225,0.0,1.0,0.0
2021102644,12.0,12.0,39.55,39.55,,0.0,0.0
2021102645,9.666666666666666,9.4,37.833333333333336,37.5,0.0,0.0,0.0
2021102646,,,,,,,
2021102647,15.0,15.0,40.05,40.05,,,0.0
2021102648,14.0,14.0,36.3,36.3,0.0,,
2021102649,,,,,,,
2021102652,11.0,11.0,38.2,38.2,,,
2021102653,8.0,8.8,34.26666666666667,34.38,0.0,0.0,0.1818181818181818
2021102654,7.0,8.8,38.833333333333336,39.94,0.0,0.0,0.0
2021102655,10.5,10.5,38.6,38.6,0.0,0.0,0.0
2021102656,3.333333333333333,4.6,39.66666666666666,39.68,0.2,0.0,0.2
2021102658,6.0,5.5,36.833333333333336,37.125,0.25,0.2,0.1428571428571428
2021102660,10.666666666666666,10.666666666666666,39.7,39.7,0.0,,0.0
2021102662,,,,,,,
2021102665,14.0,14.0,37.7,37.7,0.0,0.0,
2021102666,,,,,,,
2021102667,10.0,10.2,37.5,37.4,0.0,0.0,0.0
2021102668,16.0,16.0,36.4,36.4,0.0,,
2021102669,11.666666666666666,9.2,36.86666666666667,37.62,0.2,0.0,0.25
2021102670,4.666666666666667,5.4,35.63333333333333,35.32000000000001,0.5,0.0,0.2857142857142857
2021102671,7.333333333333333,7.0,39.03333333333333,38.5,0.5,1.0,0.0833333333333333
2021102673,8.0,7.6,38.6,38.06,0.0,0.0,0.0
2021102675,7.333333333333333,7.333333333333333,39.1,39.1,0.0,0.0,0.0
2021102676,4.0,3.4,36.1,36.760000000000005,0.3333333333333333,0.3333333333333333,0.2
2021102677,1.0,1.0,34.9,34.9,,,1.0
2021102678,6.666666666666667,6.4,38.63333333333333,37.86,0.0,0.0,0.0
2021102679,16.0,16.0,36.3,36.3,0.0,,
2021102680,12.333333333333334,12.333333333333334,37.6,37.6,0.0,0.0,0.0
2021102683,12.333333333333334,12.333333333333334,40.266666666666666,40.266666666666666,0.0,0.0,0.0
2021102684,,,,,,,
2021102685,6.0,4.6,37.6,38.2,0.0,0.0,0.0
2021102686,4.333333333333333,4.2,35.96666666666666,35.66,0.0,0.0,0.0
2021102688,11.333333333333334,11.333333333333334,37.333333333333336,37.333333333333336,0.0,,0.0
2021102692,14.666666666666666,14.0,38.66666666666666,37.96,0.0,0.0,0.0
2021102693,12.0,12.0,42.9,42.9,,,0.0
2021102695,14.666666666666666,14.666666666666666,38.56666666666666,38.56666666666666,0.0,0.0,0.0
2021102697,13.0,13.0,35.7,35.7,,,0.0
2021102698,11.0,11.0,37.36666666666667,37.36666666666667,0.0,0.0,0.0
2021102699,,,,,,,
2021102700,3.6666666666666665,6.4,37.36666666666667,38.26,0.0,0.0,0.125
2021102701,7.666666666666667,8.6,36.66666666666666,37.42,0.0,0.0,0.0
2021102702,11.666666666666666,12.0,39.46666666666667,38.725,0.0,0.0,0.0
2021102703,,,,,,,
2021102704,8.333333333333334,8.8,36.53333333333333,36.38,0.0,0.0,0.0
2021102705,9.0,9.5,38.266666666666666,37.95,0.0,0.0,0.0
2021102706,11.333333333333334,11.333333333333334,36.4,36.4,0.0,0.0,0.0
2021102707,9.0,9.0,34.65,34.65,0.0,0.0,0.0
2021102708,5.333333333333333,5.4,34.96666666666667,35.1,0.0,0.0,0.1428571428571428
2021102709,4.0,4.25,36.2,36.75,0.0,1.0,0.5
2021102710,2.6666666666666665,3.0,36.73333333333333,37.38,0.0,0.0,0.0
2021102712,8.0,8.8,37.86666666666667,37.16,0.0,0.0,0.0
2021102713,,,,,,,
2021102715,12.0,10.25,38.46666666666666,37.7,0.0,0.0,0.0
2021102717,6.666666666666667,4.8,34.6,34.5,0.125,0.0,0.1
2021102718,5.333333333333333,7.0,35.56666666666667,35.42,0.5,1.0,0.5
2021102720,10.0,10.0,39.7,39.7,0.0,0.0,0.0
2021102721,5.0,5.8,36.7,37.68,0.0,0.0,0.0
2021102722,5.666666666666667,7.8,38.06666666666667,38.58,0.0,0.0,0.0
2021102723,13.5,13.5,35.849999999999994,35.849999999999994,,0.0,0.0
2021102725,12.0,12.0,39.45,39.45,0.0,0.0,0.0
2021102726,9.333333333333334,9.0,38.03333333333333,38.475,0.0,1.0,0.3333333333333333
2021102727,7.666666666666667,6.6,35.46666666666667,35.980000000000004,0.5,0.0,0.2
2021102728,1.3333333333333333,1.3333333333333333,34.26666666666667,34.26666666666667,0.5,1.0,0.6666666666666666
2021102729,1.6666666666666667,1.6666666666666667,37.833333333333336,37.833333333333336,0.6666666666666666,1.0,0.6666666666666666
2021102731,8.0,7.4,38.6,39.04,0.0,0.0,0.0
2021102732,6.333333333333333,8.25,38.43333333333333,39.025,0.0,0.0,0.0
2021102733,4.0,4.0,36.7,36.7,,,0.0
2021102735,8.0,5.4,35.800000000000004,36.2,0.2,0.5,0.4
2021102736,7.0,7.25,35.6,35.525,0.0,0.0,0.0
2021102738,10.666666666666666,10.666666666666666,37.53333333333333,37.53333333333333,0.0,0.0,0.0
2021102739,7.0,7.0,35.1,35.1,,,0.0
2021102742,10.0,10.0,41.8,41.8,,,0.0
2021102745,8.666666666666666,8.4,38.1,38.18,0.5,0.0,0.1428571428571428
2021102748,12.0,12.0,37.6,37.6,,,
2021102749,,,,,,,
2021102750,8.5,8.5,45.7,45.7,0.0,0.0,0.0
2021102752,6.666666666666667,6.6,38.06666666666666,38.04,0.0,0.0,0.0
2021102753,7.666666666666667,5.2,39.96666666666667,39.68,0.25,0.5,0.1111111111111111
2021102754,2.0,3.5,38.2,38.5,0.0,0.0,0.0
2021102755,8.666666666666666,5.8,37.23333333333333,37.6,0.0,0.0,0.0
2021102756,8.0,8.0,41.15,41.15,0.0,0.0,0.0
2021102757,12.0,12.0,38.55,38.55,,0.0,0.0
2021102759,13.0,13.0,35.4,35.4,0.0,,0.0
2021102760,5.666666666666667,6.4,36.1,37.02,0.0,0.0,0.0
2021102761,7.0,7.0,36.1,36.1,0.0,,
2021102762,5.333333333333333,5.6,36.86666666666667,36.82000000000001,0.0,0.0,0.0
2021102766,7.333333333333333,6.25,39.53333333333334,39.675,0.0,0.0,0.0
2021102772,,,,,,,
2021102773,5.5,5.5,36.55,36.55,1.0,1.0,1.0
2021102774,5.333333333333333,5.0,38.13333333333333,38.1,0.0,0.0,0.0
2021102775,3.333333333333333,3.4,36.0,35.8,0.3333333333333333,0.5,0.2
2021102778,12.333333333333334,10.0,39.86666666666667,38.88,0.0,0.0,0.0
2021102780,6.333333333333333,8.2,38.73333333333333,39.74,0.0,0.0,0.0
2021102781,12.333333333333334,10.0,38.96666666666666,39.1,0.0,0.0,0.0
2021102782,12.5,12.5,39.05,39.05,0.0,,0.0
2021102783,10.0,10.0,37.66666666666666,37.66666666666666,0.0,0.0,0.0
2021102784,8.0,7.0,38.3,38.08,0.0,0.0,0.0
2021102785,8.0,8.0,36.333333333333336,36.825,0.0,,0.0
2021102786,13.5,13.5,39.55,39.55,0.0,0.0,0.0
2021102787,7.5,7.5,36.0,36.0,0.5,1.0,0.5
2021102790,8.0,8.5,39.0,39.15,0.0,0.0,0.0
2021102792,12.666666666666666,12.666666666666666,40.1,40.1,,0.0,0.0
2021102793,7.0,7.0,37.43333333333334,37.43333333333334,,,0.0
2021102796,16.0,16.0,36.7,36.7,,,
2021102797,10.0,7.0,38.36666666666667,38.7,0.0,0.0,0.1666666666666666
2021102798,6.333333333333333,5.2,37.03333333333334,37.760000000000005,0.0,0.0,0.0
2021102799,13.0,13.0,38.45,38.45,0.0,0.0,0.0
2021102800,4.666666666666667,5.6,36.1,35.440000000000005,0.0,0.0,0.1
2021102801,17.0,17.0,36.4,36.4,,,0.0
2021102803,,,,,,,
2021102804,12.0,11.0,41.16666666666666,40.475,0.0,0.0,0.0
2021102805,6.5,6.5,38.0,38.0,0.0,0.0,0.0
2021102810,7.0,7.75,37.03333333333333,37.4,0.0,0.0,0.0
2021102811,15.0,15.0,38.3,38.3,0.0,0.0,0.0
2021102813,5.0,5.2,36.266666666666666,36.760000000000005,0.0,0.0,0.0
2021102815,14.0,14.0,41.1,41.1,,,
2021102816,17.0,17.0,37.9,37.9,,0.0,0.0
2021102817,13.333333333333334,13.333333333333334,39.06666666666667,39.06666666666667,0.0,0.0,0.0
2021102819,6.0,6.75,40.39999999999999,39.975,0.0,0.0,0.0
2021102821,11.333333333333334,11.333333333333334,40.833333333333336,40.833333333333336,0.0,0.0,0.0
2021102823,8.333333333333334,8.333333333333334,36.2,36.2,,0.0,0.0
2021102824,13.5,13.5,36.2,36.2,,,0.0
2021102825,4.333333333333333,4.0,39.96666666666667,39.96,0.0,0.0,0.0
2021102827,6.0,5.6,38.93333333333333,38.48,0.0,0.0,0.0
2021102830,9.666666666666666,10.0,39.53333333333333,38.62,0.0,0.0,0.0
2021102831,10.333333333333334,10.333333333333334,36.833333333333336,36.833333333333336,0.0,0.0,0.0
2021102833,11.666666666666666,10.5,38.16666666666666,37.975,0.0,0.0,0.0
2021102834,11.666666666666666,11.666666666666666,39.53333333333333,39.53333333333333,0.0,0.0,0.0
2021102835,5.0,5.0,36.1,36.1,0.0,0.0,0.0
2021102836,5.0,5.4,39.93333333333334,39.32,0.0,0.0,0.0
2021102837,13.0,13.0,38.5,38.5,,0.0,0.0
2021102838,3.0,3.6,33.833333333333336,34.04,1.0,0.0,0.2857142857142857
2021102839,9.333333333333334,8.5,38.93333333333333,39.125,0.0,0.0,0.0
2021102841,8.0,6.6,35.7,35.52,0.0,0.3333333333333333,0.2
2021102845,9.666666666666666,7.2,39.56666666666666,39.62,0.25,0.5,0.2
2021102846,13.333333333333334,13.333333333333334,38.46666666666667,38.46666666666667,0.0,0.0,0.0
2021102849,10.0,10.0,37.25,37.25,0.0,,0.0
2021102850,,,,,,,
2021102851,8.0,8.0,37.05,37.05,0.0,,0.0
2021102853,7.0,8.5,38.833333333333336,38.225,0.0,0.0,0.0
2021102854,4.666666666666667,5.4,35.4,35.2,0.0,0.0,0.0
2021102855,6.666666666666667,7.0,39.3,39.85,0.0,0.0,0.0
2021102857,,,,,,,
2021102860,12.5,12.5,37.2,37.2,0.0,0.0,0.0
2021102864,8.333333333333334,7.0,34.233333333333334,34.875,0.0,0.0,0.0
2021102865,3.0,2.8,38.0,38.34,0.0,0.0,0.0
2021102867,5.333333333333333,5.8,38.96666666666667,38.8,0.0,0.0,0.0
2021102868,4.333333333333333,4.333333333333333,37.93333333333333,37.93333333333333,0.0,0.0,0.0
2021102873,9.5,9.5,38.8,38.8,,0.0,0.0
2021102875,11.333333333333334,9.4,36.0,35.92,0.0,0.0,0.0
2021102879,14.0,14.0,43.1,43.1,,,0.0
2021102880,15.0,15.0,35.8,35.8,,,0.0
2021102881,8.0,8.0,34.400000000000006,34.400000000000006,0.0,0.0,0.0
2021102887,,,,,,,
2021102888,4.333333333333333,3.0,34.733333333333334,34.46,0.3333333333333333,1.0,0.5
2021102890,8.333333333333334,7.8,35.23333333333333,35.78,0.0,0.0,0.0
2021102894,3.6666666666666665,3.0,38.8,38.34,0.0,0.0,0.0
2021102895,4.0,5.0,35.96666666666667,36.08,0.25,0.0,0.25
2021102896,9.0,9.0,39.5,39.5,0.0,,0.0
2021102897,11.666666666666666,12.5,38.46666666666667,39.025,0.0,0.0,0.0
2021102898,8.5,8.5,38.15,38.15,0.0,,0.0
2021102900,12.0,12.0,39.8,39.8,,,
2021102901,5.0,6.0,36.6,36.9,0.0,0.0,0.0
2021102903,3.6666666666666665,4.2,37.63333333333333,38.14,0.1666666666666666,0.0,0.1428571428571428
2021102904,5.666666666666667,5.666666666666667,37.16666666666666,37.16666666666666,1.0,,0.3333333333333333
2021102905,5.0,4.0,37.6,37.58,0.0909090909090909,0.0,0.0
2021102906,6.0,6.0,38.6,38.6,0.0,0.0,0.0
2021102909,8.333333333333334,7.5,37.1,36.225,0.0,,0.0
2021102910,5.0,5.0,38.65,38.65,0.0,,0.0
2021102912,9.666666666666666,6.4,38.23333333333333,37.38,0.4,0.3333333333333333,0.3333333333333333
2021102913,3.6666666666666665,3.25,39.06666666666667,38.975,0.0,0.0,0.0
2021102914,5.0,3.4,33.86666666666667,34.2,0.2,0.0,0.25
2021102915,9.0,8.4,37.1,37.36,0.0,0.0,0.0
2021102916,11.0,9.8,38.93333333333334,38.22,0.0,0.0,0.0
2021102917,9.0,10.25,37.93333333333333,38.4,0.0,0.0,0.0
2021102919,5.333333333333333,5.0,37.03333333333333,37.475,0.0,0.0,0.25
2021102920,5.666666666666667,4.8,33.1,33.52,0.5,1.0,0.4285714285714285
2021102921,14.0,14.0,39.55,39.55,,0.0,0.0
2021102922,12.0,12.0,37.5,37.5,,0.0,0.0
2021102924,13.666666666666666,12.6,37.13333333333333,36.84,0.0,0.0,0.0
2021102925,8.333333333333334,8.2,39.03333333333333,40.11999999999999,0.0,0.0,0.0
2021102926,13.0,13.0,39.8,39.8,,,
2021102927,12.5,12.5,38.5,38.5,0.0,0.0,0.0
2021102928,,,,,,,
2021102933,13.666666666666666,11.6,37.73333333333333,36.84,0.5,0.0,0.0
2021102941,4.666666666666667,6.4,38.833333333333336,40.24,0.0,0.0,0.0
2021102945,6.666666666666667,7.0,39.4,39.580000000000005,0.0,0.0,0.0
2021102950,12.5,12.5,37.6,37.6,,0.0,0.0
2021102951,14.0,14.0,36.7,36.7,0.0,,0.0
2021102952,8.333333333333334,6.8,35.3,35.260000000000005,0.1428571428571428,0.0,0.1111111111111111
2021102953,4.333333333333333,3.8,36.86666666666667,37.5,0.4,0.0,0.3333333333333333
2021102954,5.666666666666667,8.8,40.266666666666666,39.76,0.3333333333333333,0.0,0.0909090909090909
2021102955,15.5,15.5,36.8,36.8,0.0,0.0,0.0
2021102959,12.666666666666666,12.666666666666666,38.63333333333333,38.63333333333333,0.0,,0.0
2021102960,6.666666666666667,7.6,13.7,24.6,0.0,0.0,0.0
2021102961,9.0,9.0,42.6,42.6,0.0,,0.0
2021102963,9.0,8.2,38.23333333333333,38.08,0.0,0.0,0.0
2021102965,,,,,,,
2021102968,6.333333333333333,5.5,39.333333333333336,39.25,0.25,0.0,0.25
2021102969,6.333333333333333,5.8,36.56666666666667,37.56,0.0,0.0,0.25
2021102970,9.0,7.75,38.2,38.25,0.0,0.0,0.0
2021102972,4.333333333333333,6.6,38.333333333333336,38.0,0.0,0.0,0.0
2021102973,6.333333333333333,5.2,39.23333333333333,39.08,0.0,0.0,0.0
2021102974,10.666666666666666,12.6,40.3,39.02,0.0,0.0,0.0
2021102977,,,,,,,
2021102978,5.333333333333333,5.333333333333333,35.53333333333334,35.53333333333334,0.0,0.0,0.0
2021102979,10.0,10.0,37.3,37.3,,,0.0
2021102980,1.6666666666666667,2.0,38.03333333333333,37.8,0.25,1.0,0.0909090909090909
2021102981,6.666666666666667,5.6,38.63333333333333,38.82,0.0,0.0,0.0
2021102982,4.0,4.0,38.03333333333333,38.03333333333333,1.0,0.0,0.3333333333333333
2021102983,,,,,,,
2021102986,11.0,11.0,38.4,38.4,0.0,0.0,0.0
2021102987,6.333333333333333,5.0,35.9,35.78,0.0,0.0,0.0
2021102988,4.333333333333333,4.6,35.8,35.260000000000005,0.0,0.0,0.0
2021102989,11.0,11.0,34.0,34.0,,0.0,0.0
2021102990,11.666666666666666,10.25,38.73333333333333,38.6,0.0,0.0,0.0
2021102991,3.6666666666666665,4.4,38.66666666666667,38.32000000000001,0.0,0.0,0.0
2021102993,4.5,4.5,38.25,38.925,0.1666666666666666,0.0,0.125
2021102994,14.0,14.0,38.7,38.7,,,0.0
2021102995,4.0,4.0,38.73333333333333,39.58,0.0,0.0,0.0
2021102996,7.0,6.5,35.666666666666664,35.675,0.0,0.0,0.0
2021102997,10.666666666666666,10.666666666666666,36.2,36.2,0.0,,0.0
2021102999,9.666666666666666,9.666666666666666,39.8,39.8,0.0,0.0,0.0
2021103000,4.666666666666667,6.0,36.6,36.4,0.2,0.0,0.0
2021103001,10.0,10.0,41.7,41.7,0.0,0.0,0.0
2021103002,3.0,4.2,36.03333333333333,36.54,0.2,0.25,0.125
2021103003,8.0,8.0,39.16666666666666,38.96,0.0,0.0,0.0
2021103004,10.0,10.0,36.96666666666667,37.1,0.0,0.0,0.0
2021103005,4.0,5.0,35.13333333333333,35.56,0.3333333333333333,0.5,0.4
2021103006,5.0,7.6,36.53333333333333,36.760000000000005,0.0,0.0,0.0
2021103009,6.0,6.0,40.900000000000006,40.900000000000006,0.0,0.0,0.0
2021103010,8.666666666666666,6.75,39.7,39.8,0.0,0.0,0.25
2021103011,7.333333333333333,5.8,39.36666666666667,39.4,0.0,0.0,0.0
2021103012,15.0,15.0,37.4,37.4,0.0,0.0,0.0
2021103013,5.0,5.5,37.53333333333333,36.475,0.0,0.0,0.0
2021103016,12.5,12.5,39.0,39.0,0.0,,0.0
2021103017,3.333333333333333,7.8,38.833333333333336,38.22,0.5,0.3333333333333333,0.3333333333333333
2021103018,,,,,,,
2021103019,13.5,13.5,40.35,40.35,,,0.0
2021103020,2.333333333333333,4.25,37.66666666666666,37.65,0.6666666666666666,0.5,0.6666666666666666
2021103023,8.0,8.0,39.36666666666667,38.58,0.0,0.0,0.0
2021103024,16.0,16.0,40.0,40.0,,,
2021103025,14.333333333333334,13.0,36.73333333333333,37.54,0.0,0.0,0.0
2021103026,,,,,,,
2021103027,12.666666666666666,12.666666666666666,36.766666666666666,36.766666666666666,,0.0,0.0
2021103030,5.333333333333333,6.2,37.1,37.94,0.0,0.0,0.0
2021103031,9.0,8.25,34.8,35.6,0.0,0.0,0.0
2021103032,14.0,14.0,38.8,38.8,,0.0,0.0
2021103033,4.333333333333333,3.2,36.4,35.9,0.5,0.0,0.2
2021103035,13.5,13.5,39.45,39.45,,0.0,0.0
2021103037,3.0,3.0,38.0,38.0,,,0.0
2021103038,4.0,3.2,38.2,38.220000000000006,0.0,0.0,0.0
2021103039,2.333333333333333,2.8,34.76666666666667,34.78,0.1666666666666666,0.0,0.1666666666666666
2021103040,6.0,6.2,40.1,40.38,0.0,0.0,0.0
2021103041,6.333333333333333,7.2,38.56666666666666,39.7,0.0,0.0,0.0
2021103042,5.0,6.25,36.4,36.925,0.0,0.0,0.0
2021103044,7.333333333333333,6.8,36.3,37.0,0.1428571428571428,0.1428571428571428,0.0
2021103048,7.666666666666667,7.6,35.2,35.040000000000006,0.0,0.0,0.0
2021103051,4.333333333333333,6.6,40.13333333333333,41.18,0.0,0.0,0.0
2021103052,4.0,3.6,35.4,35.480000000000004,0.0,0.0,0.0
2021103053,10.666666666666666,11.2,36.03333333333333,36.02,0.0,,0.0
2021103056,3.6666666666666665,5.75,38.86666666666667,39.65,0.0,0.0,0.0
2021103057,9.0,7.5,36.2,36.325,0.0,0.0,0.0
2021103059,17.0,17.0,36.2,36.2,,0.0,
2021103061,3.6666666666666665,4.6,36.56666666666666,37.02,0.125,0.0,0.2222222222222222
2021103062,9.666666666666666,10.0,38.03333333333333,37.6,0.0,,0.0
2021103064,4.666666666666667,4.2,38.23333333333333,38.12,0.0,0.0,0.0
2021103065,3.0,5.4,38.53333333333333,39.16,0.0,0.0,0.0
2021103066,16.0,16.0,38.5,38.5,,,
2021103067,12.0,12.0,36.4,36.4,,0.0,
2021103068,13.5,13.5,36.6,36.6,0.0,0.0,0.0
2021103069,10.0,6.8,38.96666666666667,37.68,0.0,0.0,0.0
2021103070,10.0,9.0,36.83333333333333,36.36,0.0,0.0,0.0
2021103071,,,,,,,
2021103072,12.333333333333334,11.0,37.56666666666667,37.16,0.0,0.0,0.0
2021103073,1.3333333333333333,1.8,36.833333333333336,36.86,0.0,0.3333333333333333,0.2857142857142857
2021103075,1.0,1.0,35.0,35.0,1.0,1.0,1.0
2021103076,10.0,10.0,34.800000000000004,34.800000000000004,0.0,0.0,0.0
2021103078,7.666666666666667,8.25,35.5,35.275,0.0,0.0,0.0
2021103080,8.0,7.2,36.2,36.08,0.0,0.0,0.5
2021103081,,,,,,,
2021103085,15.0,15.0,37.7,37.7,,,
2021103087,11.333333333333334,11.333333333333334,39.4,39.4,0.0,,0.0
2021103089,5.0,5.6,35.56666666666667,35.88,0.0,0.0,0.0
2021103092,1.3333333333333333,1.6,35.0,34.88,0.4,1.0,0.3333333333333333
2021103093,12.0,12.0,38.8,38.8,0.0,,0.0
2021103095,6.5,6.5,37.55,37.55,1.0,,0.5
2021103096,5.666666666666667,5.8,38.76666666666667,38.52,0.0,0.0,0.0
2021103099,10.0,10.0,39.8,39.8,0.0,0.0,0.0
2021103100,15.0,15.0,38.6,38.6,,,
2021103101,9.0,11.4,39.266666666666666,38.48,0.0,0.0,0.0
2021103104,16.0,16.0,44.8,44.8,,,0.0
2021103105,6.333333333333333,5.8,35.93333333333333,37.260000000000005,0.0,0.0,0.0
2021103106,9.666666666666666,9.4,37.36666666666667,36.5,0.0,0.0,0.0
2021103107,11.5,11.5,36.5,36.5,0.0,0.0,0.0
2021103109,5.5,5.5,40.0,40.0,0.0,0.0,0.0
2021103111,10.666666666666666,9.2,38.56666666666666,38.82,0.0,0.0,0.0
2021103115,10.666666666666666,10.666666666666666,34.96666666666666,34.96666666666666,0.0,0.0,0.0
2021103116,4.333333333333333,3.8,34.833333333333336,34.86,0.0,0.0,0.125
2021103118,5.333333333333333,8.6,34.93333333333334,37.17999999999999,0.1666666666666666,0.0,0.0
2021103119,6.333333333333333,6.4,34.766666666666666,36.3,0.2,1.0,0.1428571428571428
2021103121,9.0,6.8,40.56666666666667,40.6,0.25,0.0,0.2
2021103122,,,,,,,
2021103123,6.0,6.0,37.5,37.5,0.0,0.0,0.0
2021103125,7.333333333333333,5.8,37.66666666666666,37.28,0.0,0.0,0.25
2021103126,11.5,11.5,38.85,38.85,0.0,,0.0
2021103127,,,,,,,
2021103128,9.0,8.4,35.26666666666667,36.44,0.0,0.0,0.0
2021103129,6.666666666666667,6.0,37.06666666666666,36.760000000000005,0.0,1.0,0.0
2021103131,13.0,13.0,39.6,39.6,,,
2021103132,12.5,12.5,40.4,40.4,0.0,,0.0
2021103133,13.666666666666666,13.75,42.7,41.35,0.0,0.0,0.0
2021103135,13.0,13.0,39.0,39.0,,,
2021103136,,,,,,,
2021103140,6.0,5.4,37.8,37.68,0.0,0.0,0.1818181818181818
2021103141,,,,,,,
2021103142,10.0,10.0,37.5,37.5,0.0,0.0,0.0
2021103143,9.333333333333334,9.333333333333334,36.53333333333333,36.53333333333333,0.0,0.0,0.0
2021103144,12.5,12.5,36.400000000000006,36.400000000000006,0.0,0.0,0.0
2021103145,9.666666666666666,6.6,38.46666666666667,37.76,0.2,0.0,0.1111111111111111
2021103146,4.666666666666667,4.4,36.2,37.58,0.0,0.0,0.1666666666666666
2021103147,6.333333333333333,5.6,38.333333333333336,37.66,0.0,0.0,0.0
2021103148,9.666666666666666,9.666666666666666,41.1,41.1,0.0,0.0,0.0
2021103150,3.0,3.0,35.6,35.54,0.0,0.0,0.0
2021103151,9.5,9.5,35.65,35.65,0.0,0.0,0.0
2021103154,2.6666666666666665,5.2,37.9,38.6,0.1428571428571428,0.3333333333333333,0.125
2021103155,3.6666666666666665,3.6666666666666665,37.46666666666667,37.46666666666667,0.0,0.0,0.3333333333333333
2021103156,6.0,6.2,36.1,35.84,0.0,0.0,0.0
2021103157,12.0,12.0,40.26666666666667,40.26666666666667,0.0,0.0,0.0
2021103159,7.333333333333333,7.5,39.0,39.525,0.0,0.0,0.0
2021103161,2.6666666666666665,2.6666666666666665,38.36666666666667,38.36666666666667,0.0,0.0,0.5
2021103163,13.0,13.0,41.2,41.2,0.0,0.0,0.0
2021103164,,,,,,,
